"","Symbol","logFC","logCPM","LR","PValue","FDR"
"18000","Sept2",0.0416620829177464,5.30645343239709,0.180135813543053,0.671256550512228,0.788021797852083
"56316","Ggcx",0.0362321614508905,5.28962339547545,0.180135347972225,0.671256950438679,0.788021797852083
"100862190",NA,-0.319437578526771,-1.41067859934007,0.180125894744592,0.671265070915681,0.788021797852083
"100043534",NA,-0.370462026513204,-1.72371437784239,0.180025787324716,0.671351080260778,0.788021797852083
"67996","Srsf6",0.0390970708320678,4.92979428388538,0.179997717315807,0.671375202250693,0.788021797852083
"19387","Rangap1",-0.0333106644530052,6.76112568239162,0.179980727233463,0.671389803773006,0.788021797852083
"328833","Treml2",0.20476317686398,-0.806076279287883,0.179891223456195,0.671466738042035,0.788021797852083
"68564","Nufip2",-0.0346839702773827,6.79346212174323,0.179880663265667,0.67147581669613,0.788021797852083
"621580","Gm21953",0.204308885160411,-1.03588760614833,0.179845656280442,0.671505914643569,0.788021797852083
"103573","Xpo1",0.0504783224961226,3.88111516842147,0.179721255852378,0.671612898341181,0.788038817589814
"59093","Pcbp3",-0.139448300359145,0.220493839257574,0.179672291558163,0.671655019350299,0.788038817589814
"12518","Cd79a",0.212777432508715,-0.378599582691565,0.179656946306682,0.671668221331787,0.788038817589814
"100502649","Gm17396",-0.25224830651782,-1.09839237788917,0.179456582418162,0.671840661483054,0.788156279732362
"212712","Satb2",-0.288977698190654,-1.42016738003064,0.17942612047365,0.671866888036934,0.788156279732362
"100040654","Gm2885",0.336439142003976,-1.32340611823107,0.179321722160708,0.671956790863921,0.788203935895307
"791294","Gm9958",0.144871221634295,0.425137137607425,0.179122232868075,0.672128667357357,0.788313908609237
"17059","Klrb1c",-0.198210056949024,-0.329489932648887,0.179093485573347,0.672153444826775,0.788313908609237
"633188","Gm20762",-0.0334455721101989,5.42669238862077,0.17904133527971,0.672198399469921,0.788313908609237
"16329","Inpp1",0.0700154476911202,2.39999550381158,0.178899809092023,0.672320436914285,0.788399222026685
"74132","Rnf6",-0.071692975524202,3.65597588622535,0.17881759436192,0.672391356467978,0.788424583733253
"69049","Nat8f5",0.138784335380336,2.41435577260545,0.178730223484791,0.672466744852321,0.788455181345321
"13368","Dffb",0.0988260095990282,0.965016702886781,0.178546305864884,0.672625510071834,0.788583525148354
"13136","Cd55",0.145888785318693,0.397772184361511,0.178333833906962,0.672809044585903,0.788685128850081
"100217446","Snord47",-0.316846513127303,-1.25994762196338,0.178307399152338,0.672831888090928,0.788685128850081
"231868","E130309D02Rik",-0.0506206839240006,4.3701891196664,0.178274757465751,0.672860098048653,0.788685128850081
"76626","Msi2",-0.0423024966246015,3.97831196298122,0.178050012307356,0.673054412435163,0.788855083674099
"214585","Spg11",0.0398244272784202,4.14579510237127,0.17791785127617,0.673168746165914,0.788868900771172
"17167","Marco",-0.159244644110807,4.87235977941212,0.177902321501492,0.673182184401513,0.788868900771172
"77622","Apex2",-0.0770104485267653,1.84404252259376,0.177865371944968,0.67321416039553,0.788868900771172
"276952","Rasl10b",0.15296320756884,-0.226130410703501,0.177725468613367,0.673335267623049,0.788953014843651
"100710","Pds5b",0.0557789792643677,3.19264016628179,0.177532945255017,0.673502017158262,0.78909059218037
"227746","Rabepk",0.0503372173754191,3.61449318052509,0.177428435381351,0.673592580491172,0.789111940380442
"52469","Coa3",-0.0335447298578551,6.71250383921182,0.177341246580365,0.673668158230035,0.789111940380442
"279618","Gm715",-0.24300569890497,-1.28403851055607,0.17734114886548,0.673668242944354,0.789111940380442
"666938","Bend4",0.217294682410729,-0.479606965975611,0.177251156124953,0.673746274186688,0.789114273870867
"216860","Neurl4",-0.0575064289569779,3.78276466552675,0.177225061037888,0.673768905173769,0.789114273870867
"20322","Sord",-0.0425692214061825,10.8109888956484,0.177119953975676,0.67386007923109,0.789163271877382
"100306952","Snora78",-0.300096267794069,-1.01385633785946,0.176977943926254,0.673983315002233,0.789216015507641
"103199","Fig4",0.0948308535293274,1.37008973969055,0.176954345311479,0.674003799426969,0.789216015507641
"83984","Tssk6",0.21721085976766,-1.03987050938882,0.176386979856659,0.67449677720982,0.789735447732309
"97423","R74862",-0.153685504725946,0.00731442579581797,0.17632602488662,0.674549795793672,0.789739714808943
"21827","Thbs3",0.213995418111464,-0.955185625756173,0.175986911313665,0.674844953486622,0.790007724399667
"52585","Dhrs1",0.0417424056752862,9.29971082822618,0.175949546120307,0.67487749585477,0.790007724399667
